Datetime,Open,High,Low,Close,Volume
2024-12-16 09:30:00-05:00,24.75,24.899999618530273,24.3799991607666,24.3799991607666,0
2024-12-16 09:31:00-05:00,24.649999618530273,24.649999618530273,24.299999237060547,24.3799991607666,6548
2024-12-16 09:32:00-05:00,24.3799991607666,24.441999435424805,23.6200008392334,23.6200008392334,72034
2024-12-16 09:33:00-05:00,23.6200008392334,24.030000686645508,23.600000381469727,23.600000381469727,46336
2024-12-16 09:34:00-05:00,23.600000381469727,23.798099517822266,23.600000381469727,23.7450008392334,20400
2024-12-16 09:35:00-05:00,23.753999710083008,24.3031005859375,23.7450008392334,24.299999237060547,12530
2024-12-16 09:36:00-05:00,24.115999221801758,24.291099548339844,24.115999221801758,24.225000381469727,8977
2024-12-16 09:37:00-05:00,24.158899307250977,24.299999237060547,24.158899307250977,24.239999771118164,7200
2024-12-16 09:38:00-05:00,24.208200454711914,24.479999542236328,24.208200454711914,24.395000457763672,9034
2024-12-16 09:39:00-05:00,24.479999542236328,24.543800354003906,24.170000076293945,24.270000457763672,10886
2024-12-16 09:40:00-05:00,24.260000228881836,24.499900817871094,24.25,24.464099884033203,4536
2024-12-16 09:41:00-05:00,24.344999313354492,24.344999313354492,24.299999237060547,24.31999969482422,2489
2024-12-16 09:42:00-05:00,24.389999389648438,24.540000915527344,24.368799209594727,24.459999084472656,6735
2024-12-16 09:43:00-05:00,24.391300201416016,24.530000686645508,24.391300201416016,24.475000381469727,11726
2024-12-16 09:44:00-05:00,24.42180061340332,24.475000381469727,24.209999084472656,24.31399917602539,14209
2024-12-16 09:45:00-05:00,24.219999313354492,24.393299102783203,24.219999313354492,24.309999465942383,7087
2024-12-16 09:46:00-05:00,24.34000015258789,24.569900512695312,24.34000015258789,24.569900512695312,6230
2024-12-16 09:47:00-05:00,24.44300079345703,24.739999771118164,24.44300079345703,24.733200073242188,13454
2024-12-16 09:48:00-05:00,24.687700271606445,24.790000915527344,24.600000381469727,24.670000076293945,11755
2024-12-16 09:49:00-05:00,24.739999771118164,25.399999618530273,24.739999771118164,25.3799991607666,66983
2024-12-16 09:50:00-05:00,25.3799991607666,25.3799991607666,25.020000457763672,25.06839942932129,19146
2024-12-16 09:51:00-05:00,25.13960075378418,25.270000457763672,25.13960075378418,25.204999923706055,7598
2024-12-16 09:52:00-05:00,25.200000762939453,25.270000457763672,25.10689926147461,25.270000457763672,25052
2024-12-16 09:53:00-05:00,25.18000030517578,25.3799991607666,25.15999984741211,25.264999389648438,15686
2024-12-16 09:54:00-05:00,25.309999465942383,25.309999465942383,25.195600509643555,25.20170021057129,54300
2024-12-16 09:55:00-05:00,25.219999313354492,25.31999969482422,25.21500015258789,25.299999237060547,8739
2024-12-16 09:56:00-05:00,25.280000686645508,25.350000381469727,25.229999542236328,25.315000534057617,28533
2024-12-16 09:57:00-05:00,25.360000610351562,25.5,25.279199600219727,25.40999984741211,35069
2024-12-16 09:58:00-05:00,25.414600372314453,25.43000030517578,25.329999923706055,25.399999618530273,10041
2024-12-16 09:59:00-05:00,25.373300552368164,25.375,25.170000076293945,25.229999542236328,15038
2024-12-16 10:00:00-05:00,25.243000030517578,25.270000457763672,25.23080062866211,25.2450008392334,7599
2024-12-16 10:01:00-05:00,25.2450008392334,25.450000762939453,25.2450008392334,25.450000762939453,4892
2024-12-16 10:02:00-05:00,25.40999984741211,25.489999771118164,25.399999618530273,25.481399536132812,9690
2024-12-16 10:03:00-05:00,25.5,25.559999465942383,25.5,25.559999465942383,23426
2024-12-16 10:04:00-05:00,25.569700241088867,25.68000030517578,25.523700714111328,25.639999389648438,25474
2024-12-16 10:05:00-05:00,25.649999618530273,25.684099197387695,25.549999237060547,25.579999923706055,9145
2024-12-16 10:06:00-05:00,25.6299991607666,25.670000076293945,25.456300735473633,25.510000228881836,12155
2024-12-16 10:07:00-05:00,25.476200103759766,25.494800567626953,25.329999923706055,25.329999923706055,6968
2024-12-16 10:08:00-05:00,25.364999771118164,25.364999771118164,25.209699630737305,25.295000076293945,11622
2024-12-16 10:09:00-05:00,25.295299530029297,25.295299530029297,25.150699615478516,25.181400299072266,12045
2024-12-16 10:10:00-05:00,25.190000534057617,25.290000915527344,25.1200008392334,25.290000915527344,28543
2024-12-16 10:11:00-05:00,25.229999542236328,25.239999771118164,25.145000457763672,25.181100845336914,3183
2024-12-16 10:12:00-05:00,25.106300354003906,25.124799728393555,25.02429962158203,25.02429962158203,4578
2024-12-16 10:13:00-05:00,25.059999465942383,25.110000610351562,24.8700008392334,25.020000457763672,21970
2024-12-16 10:14:00-05:00,25.049999237060547,25.100000381469727,25.0,25.100000381469727,4356
2024-12-16 10:15:00-05:00,25.09000015258789,25.1299991607666,25.049999237060547,25.100000381469727,8183
2024-12-16 10:16:00-05:00,25.1299991607666,25.139999389648438,25.104700088500977,25.139999389648438,2576
2024-12-16 10:17:00-05:00,25.200000762939453,25.329999923706055,25.200000762939453,25.250099182128906,15591
2024-12-16 10:18:00-05:00,25.293399810791016,25.315000534057617,25.25429916381836,25.303699493408203,8158
