Datetime,Open,High,Low,Close,Volume,min,max,Trend,Action
2025-01-22 09:30:00-05:00,3.829999923706055,3.866300106048584,3.829999923706055,3.8450000286102295,0,,,,
2025-01-22 09:31:00-05:00,3.849999904632568,3.9049999713897705,3.849999904632568,3.9049999713897705,5484,,,,
2025-01-22 09:32:00-05:00,3.910000085830689,3.919899940490722,3.849999904632568,3.8550000190734863,10359,,,,
2025-01-22 09:33:00-05:00,3.8550000190734863,3.8550000190734863,3.8550000190734863,3.8550000190734863,109,,,,
2025-01-22 09:34:00-05:00,3.879800081253052,3.920000076293945,3.879800081253052,3.880000114440918,10582,,,,
2025-01-22 09:35:00-05:00,3.8949999809265137,3.8949999809265137,3.8949999809265137,3.8949999809265137,102,,,,
2025-01-22 09:36:00-05:00,3.890799999237061,3.891999959945679,3.890000104904175,3.891999959945679,710,,,,
2025-01-22 09:37:00-05:00,3.880000114440918,3.890000104904175,3.829999923706055,3.829999923706055,12517,,,,
2025-01-22 09:39:00-05:00,3.849999904632568,3.8798999786376953,3.849999904632568,3.876100063323975,13179,,,,
2025-01-22 09:40:00-05:00,3.829999923706055,3.849999904632568,3.829999923706055,3.849999904632568,430,,,,
2025-01-22 09:41:00-05:00,3.849999904632568,3.849999904632568,3.849999904632568,3.849999904632568,203,,,,
2025-01-22 09:42:00-05:00,3.839999914169312,3.839999914169312,3.83240008354187,3.83240008354187,527,,,,
2025-01-22 09:43:00-05:00,3.819999933242798,3.824599981307984,3.819999933242798,3.824599981307984,1156,,,,
2025-01-22 09:44:00-05:00,3.809999942779541,3.829999923706055,3.7899999618530273,3.799999952316284,8208,3.799999952316284,,UpTrend,
2025-01-22 09:45:00-05:00,3.819999933242798,3.829999923706055,3.819999933242798,3.829999923706055,1236,,,UpTrend,
2025-01-22 09:46:00-05:00,3.8350000381469727,3.849999904632568,3.8350000381469727,3.849999904632568,1151,,,UpTrend,
2025-01-22 09:47:00-05:00,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,5369,,,UpTrend,
2025-01-22 09:48:00-05:00,3.900000095367432,3.900000095367432,3.8701000213623047,3.8701000213623047,7856,,,UpTrend,Countermove
2025-01-22 09:50:00-05:00,3.900000095367432,3.900000095367432,3.899899959564209,3.899899959564209,16073,,,UpTrend,
2025-01-22 09:52:00-05:00,3.910000085830689,3.920000076293945,3.890000104904175,3.902899980545044,5056,,,UpTrend,
2025-01-22 09:53:00-05:00,3.930000066757202,3.93969988822937,3.920000076293945,3.93969988822937,925,,,UpTrend,
2025-01-22 09:54:00-05:00,3.940000057220459,3.942300081253052,3.940000057220459,3.942300081253052,362,,3.942300081253052,DownTrend,Reversal
2025-01-22 09:55:00-05:00,3.930000066757202,3.940000057220459,3.930000066757202,3.940000057220459,2015,,,DownTrend,
2025-01-22 09:56:00-05:00,3.947999954223633,3.950000047683716,3.910099983215332,3.910099983215332,11943,,,DownTrend,
2025-01-22 09:57:00-05:00,3.930000066757202,3.930000066757202,3.930000066757202,3.930000066757202,0,,,DownTrend,Countermove
2025-01-22 09:58:00-05:00,3.910000085830689,3.910000085830689,3.900000095367432,3.900000095367432,2219,,,DownTrend,
2025-01-22 09:59:00-05:00,3.9149999618530273,3.9149999618530273,3.849999904632568,3.849999904632568,5415,,,DownTrend,
2025-01-22 10:00:00-05:00,3.859999895095825,3.859999895095825,3.849999904632568,3.859999895095825,1339,,,DownTrend,Countermove
2025-01-22 10:02:00-05:00,3.869499921798706,3.869499921798706,3.869499921798706,3.869499921798706,1932,,,DownTrend,Countermove
2025-01-22 10:03:00-05:00,3.910000085830689,3.910000085830689,3.910000085830689,3.910000085830689,303,,,DownTrend,Countermove
2025-01-22 10:05:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,330,,,DownTrend,Countermove
2025-01-22 10:06:00-05:00,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,2323,3.880000114440918,,UpTrend,Reversal
2025-01-22 10:07:00-05:00,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,576,,,UpTrend,
2025-01-22 10:08:00-05:00,3.8949999809265137,3.905900001525879,3.8949999809265137,3.905900001525879,357,,,UpTrend,
2025-01-22 10:09:00-05:00,3.901999950408936,3.930000066757202,3.901999950408936,3.924999952316284,4648,,,UpTrend,
2025-01-22 10:10:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,672,,,UpTrend,Countermove
2025-01-22 10:11:00-05:00,3.900000095367432,3.900000095367432,3.900000095367432,3.900000095367432,2984,,,UpTrend,Countermove
2025-01-22 10:13:00-05:00,3.8949999809265137,3.8949999809265137,3.8949999809265137,3.8949999809265137,753,,,UpTrend,Countermove
2025-01-22 10:15:00-05:00,3.930000066757202,3.930000066757202,3.92989993095398,3.92989993095398,5471,,,UpTrend,
2025-01-22 10:18:00-05:00,3.910000085830689,3.910000085830689,3.9049999713897705,3.9049999713897705,542,,,UpTrend,Countermove
2025-01-22 10:19:00-05:00,3.8949999809265137,3.8949999809265137,3.8949999809265137,3.8949999809265137,1345,,,UpTrend,Countermove
2025-01-22 10:20:00-05:00,3.900000095367432,3.900000095367432,3.900000095367432,3.900000095367432,484,,,UpTrend,
2025-01-22 10:21:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,1015,,,UpTrend,
2025-01-22 10:25:00-05:00,3.930000066757202,3.930000066757202,3.92989993095398,3.92989993095398,1144,,,UpTrend,
2025-01-22 10:26:00-05:00,3.930000066757202,3.930000066757202,3.924999952316284,3.924999952316284,511,,,UpTrend,Countermove
2025-01-22 10:28:00-05:00,3.930000066757202,3.930000066757202,3.930000066757202,3.930000066757202,1059,,,UpTrend,
2025-01-22 10:30:00-05:00,3.920799970626831,3.924999952316284,3.920799970626831,3.924999952316284,1440,,,UpTrend,Countermove
2025-01-22 10:32:00-05:00,3.930000066757202,3.930000066757202,3.930000066757202,3.930000066757202,621,,,UpTrend,
2025-01-22 10:33:00-05:00,3.924999952316284,3.924999952316284,3.924999952316284,3.924999952316284,298,,,UpTrend,Countermove
2025-01-22 10:34:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,836,,,UpTrend,Countermove
2025-01-22 10:35:00-05:00,3.930000066757202,3.930000066757202,3.924000024795532,3.924000024795532,2478,,,UpTrend,
2025-01-22 10:38:00-05:00,3.930000066757202,3.9700000286102295,3.930000066757202,3.9700000286102295,11403,,,UpTrend,
2025-01-22 10:39:00-05:00,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,309,,,UpTrend,
2025-01-22 10:40:00-05:00,3.9800000190734863,3.984100103378296,3.9800000190734863,3.984100103378296,2259,,3.984100103378296,DownTrend,Reversal
2025-01-22 10:41:00-05:00,3.9800000190734863,3.9800000190734863,3.9800000190734863,3.9800000190734863,2751,,,DownTrend,
2025-01-22 10:44:00-05:00,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.9600000381469727,200,,,DownTrend,
2025-01-22 10:45:00-05:00,3.950000047683716,3.9579999446868896,3.950000047683716,3.9579999446868896,585,,,DownTrend,
2025-01-22 10:47:00-05:00,3.950000047683716,3.950000047683716,3.940000057220459,3.940000057220459,5829,,,DownTrend,
2025-01-22 10:50:00-05:00,3.920000076293945,3.920000076293945,3.9175000190734863,3.9175000190734863,379,,,DownTrend,
2025-01-22 10:51:00-05:00,3.910000085830689,3.919899940490722,3.910000085830689,3.919899940490722,1047,,,DownTrend,Countermove
2025-01-22 10:54:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,338,,,DownTrend,Countermove
2025-01-22 10:55:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,94,,,DownTrend,
2025-01-22 10:57:00-05:00,3.910000085830689,3.910000085830689,3.910000085830689,3.910000085830689,4992,,,DownTrend,
2025-01-22 10:58:00-05:00,3.930000066757202,3.95989990234375,3.923500061035156,3.950000047683716,3572,,,DownTrend,Countermove
2025-01-22 10:59:00-05:00,3.950000047683716,3.950000047683716,3.941800117492676,3.941800117492676,3061,,,DownTrend,
2025-01-22 11:00:00-05:00,3.934999942779541,3.934999942779541,3.934999942779541,3.934999942779541,937,,,DownTrend,
2025-01-22 11:01:00-05:00,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,360,,,DownTrend,Countermove
2025-01-22 11:02:00-05:00,3.940000057220459,3.940000057220459,3.940000057220459,3.940000057220459,699,,,DownTrend,
2025-01-22 11:03:00-05:00,3.925800085067749,3.925800085067749,3.925800085067749,3.925800085067749,1961,,,DownTrend,
2025-01-22 11:04:00-05:00,3.930000066757202,3.930000066757202,3.930000066757202,3.930000066757202,153,,,DownTrend,Countermove
2025-01-22 11:05:00-05:00,3.940000057220459,3.940000057220459,3.940000057220459,3.940000057220459,1468,,,DownTrend,Countermove
2025-01-22 11:06:00-05:00,3.940000057220459,3.940000057220459,3.934999942779541,3.934999942779541,1301,,,DownTrend,
2025-01-22 11:07:00-05:00,3.930000066757202,3.930000066757202,3.930000066757202,3.930000066757202,1083,,,DownTrend,
2025-01-22 11:08:00-05:00,3.930000066757202,3.940000057220459,3.919899940490722,3.940000057220459,17484,,,DownTrend,Countermove
2025-01-22 11:10:00-05:00,3.910000085830689,3.910000085830689,3.9049999713897705,3.910000085830689,2200,,,DownTrend,
2025-01-22 11:13:00-05:00,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,2288,,,DownTrend,
2025-01-22 11:14:00-05:00,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,589,,,DownTrend,
2025-01-22 11:18:00-05:00,3.890000104904175,3.8949999809265137,3.890000104904175,3.8949999809265137,1088,,,DownTrend,Countermove
2025-01-22 11:22:00-05:00,3.900000095367432,3.900000095367432,3.900000095367432,3.900000095367432,1007,,,DownTrend,Countermove
2025-01-22 11:23:00-05:00,3.9042000770568848,3.9042000770568848,3.9042000770568848,3.9042000770568848,1220,,,DownTrend,Countermove
2025-01-22 11:25:00-05:00,3.900700092315674,3.900700092315674,3.900700092315674,3.900700092315674,1493,,,DownTrend,
2025-01-22 11:26:00-05:00,3.9049999713897705,3.910000085830689,3.9049999713897705,3.910000085830689,936,,,DownTrend,Countermove
2025-01-22 11:27:00-05:00,3.910000085830689,3.920000076293945,3.9049999713897705,3.9049999713897705,2318,,,DownTrend,
2025-01-22 11:28:00-05:00,3.920000076293945,3.920000076293945,3.914299964904785,3.914299964904785,1208,,,DownTrend,Countermove
2025-01-22 11:29:00-05:00,3.910000085830689,3.910000085830689,3.890000104904175,3.890000104904175,3765,,,DownTrend,
2025-01-22 11:32:00-05:00,3.920000076293945,3.920000076293945,3.900000095367432,3.910000085830689,3367,,,DownTrend,Countermove
2025-01-22 11:33:00-05:00,3.8868000507354736,3.8868000507354736,3.8868000507354736,3.8868000507354736,288,,,DownTrend,
2025-01-22 11:34:00-05:00,3.884999990463257,3.900000095367432,3.884999990463257,3.900000095367432,1638,,,DownTrend,Countermove
2025-01-22 11:35:00-05:00,3.900099992752075,3.910000085830689,3.900099992752075,3.910000085830689,1186,,,DownTrend,Countermove
2025-01-22 11:36:00-05:00,3.9149999618530273,3.919899940490722,3.9149999618530273,3.919899940490722,267,,,DownTrend,Countermove
2025-01-22 11:37:00-05:00,3.910000085830689,3.9149999618530273,3.910000085830689,3.9149999618530273,1056,,,DownTrend,
2025-01-22 11:38:00-05:00,3.9149999618530273,3.9149999618530273,3.9149999618530273,3.9149999618530273,442,,,DownTrend,
2025-01-22 11:39:00-05:00,3.920000076293945,3.920000076293945,3.9149999618530273,3.9149999618530273,362,,,DownTrend,
2025-01-22 11:40:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,105,,,DownTrend,Countermove
2025-01-22 11:41:00-05:00,3.918600082397461,3.918600082397461,3.918600082397461,3.918600082397461,1001,,,DownTrend,
2025-01-22 11:42:00-05:00,3.919300079345703,3.919300079345703,3.910000085830689,3.910000085830689,705,,,DownTrend,
2025-01-22 11:44:00-05:00,3.900000095367432,3.9049999713897705,3.890000104904175,3.890000104904175,5878,,,DownTrend,
2025-01-22 11:45:00-05:00,3.884999990463257,3.890000104904175,3.884999990463257,3.890000104904175,1179,,,DownTrend,
2025-01-22 11:46:00-05:00,3.875,3.875,3.859999895095825,3.875,5316,,,DownTrend,
2025-01-22 11:47:00-05:00,3.8701000213623047,3.8701000213623047,3.8701000213623047,3.8701000213623047,171,,,DownTrend,
2025-01-22 11:48:00-05:00,3.859999895095825,3.865000009536743,3.85640001296997,3.865000009536743,3279,,,DownTrend,
2025-01-22 11:49:00-05:00,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,61,,,DownTrend,
2025-01-22 11:50:00-05:00,3.865600109100342,3.865600109100342,3.865600109100342,3.865600109100342,1134,,,DownTrend,Countermove
2025-01-22 11:51:00-05:00,3.880000114440918,3.884299993515015,3.880000114440918,3.884299993515015,1017,,,DownTrend,Countermove
2025-01-22 11:52:00-05:00,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,343,,,DownTrend,
2025-01-22 11:54:00-05:00,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,703,,,DownTrend,
2025-01-22 11:56:00-05:00,3.860100030899048,3.880000114440918,3.860100030899048,3.880000114440918,1769,,,DownTrend,Countermove
2025-01-22 11:58:00-05:00,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,200,,,DownTrend,
2025-01-22 11:59:00-05:00,3.880000114440918,3.880000114440918,3.849999904632568,3.849999904632568,661,3.849999904632568,,UpTrend,Reversal
2025-01-22 12:00:00-05:00,3.849999904632568,3.849999904632568,3.849999904632568,3.849999904632568,465,,,UpTrend,
2025-01-22 12:02:00-05:00,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,801,,,UpTrend,
2025-01-22 12:06:00-05:00,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,201,,,UpTrend,
2025-01-22 12:07:00-05:00,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,995,,,UpTrend,Countermove
2025-01-22 12:08:00-05:00,3.849999904632568,3.849999904632568,3.849999904632568,3.849999904632568,666,,,UpTrend,Countermove
2025-01-22 12:11:00-05:00,3.839999914169312,3.839999914169312,3.839999914169312,3.839999914169312,518,,,UpTrend,Countermove
2025-01-22 12:12:00-05:00,3.8424999713897705,3.8424999713897705,3.8424999713897705,3.8424999713897705,172,,,UpTrend,
2025-01-22 12:14:00-05:00,3.849999904632568,3.849999904632568,3.849999904632568,3.849999904632568,757,,,UpTrend,
2025-01-22 12:19:00-05:00,3.849999904632568,3.849999904632568,3.849999904632568,3.849999904632568,1142,,,UpTrend,
2025-01-22 12:23:00-05:00,3.840100049972534,3.840800046920776,3.840100049972534,3.840800046920776,1039,,,UpTrend,Countermove
2025-01-22 12:25:00-05:00,3.840100049972534,3.8450000286102295,3.840100049972534,3.8450000286102295,824,,,UpTrend,
2025-01-22 12:27:00-05:00,3.8450000286102295,3.8450000286102295,3.8450000286102295,3.8450000286102295,154,,,UpTrend,
2025-01-22 12:28:00-05:00,3.8450000286102295,3.8450000286102295,3.799999952316284,3.799999952316284,5421,,,UpTrend,Countermove
2025-01-22 12:30:00-05:00,3.809999942779541,3.829999923706055,3.809999942779541,3.829999923706055,1015,,,UpTrend,
2025-01-22 12:32:00-05:00,3.839999914169312,3.839999914169312,3.839999914169312,3.839999914169312,200,,,UpTrend,
2025-01-22 12:33:00-05:00,3.849999904632568,3.859999895095825,3.849999904632568,3.859999895095825,477,,,UpTrend,
2025-01-22 12:34:00-05:00,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,545,,,UpTrend,
2025-01-22 12:38:00-05:00,3.849999904632568,3.859999895095825,3.849999904632568,3.859999895095825,11105,,,UpTrend,
2025-01-22 12:40:00-05:00,3.859999895095825,3.880000114440918,3.859999895095825,3.875,1303,,,UpTrend,
2025-01-22 12:42:00-05:00,3.875,3.875,3.875,3.875,1897,,,UpTrend,
2025-01-22 12:45:00-05:00,3.880000114440918,3.880000114440918,3.880000114440918,3.880000114440918,318,,,UpTrend,
2025-01-22 12:46:00-05:00,3.900000095367432,3.900000095367432,3.8949999809265137,3.900000095367432,7150,,,UpTrend,
2025-01-22 12:47:00-05:00,3.900000095367432,3.900000095367432,3.891700029373169,3.891700029373169,1589,,,UpTrend,Countermove
2025-01-22 12:48:00-05:00,3.8901000022888175,3.920000076293945,3.8901000022888175,3.9149999618530273,1368,,,UpTrend,
2025-01-22 12:49:00-05:00,3.910000085830689,3.910000085830689,3.910000085830689,3.910000085830689,2829,,,UpTrend,Countermove
2025-01-22 12:55:00-05:00,3.920000076293945,3.920000076293945,3.910000085830689,3.910000085830689,390,,,UpTrend,
2025-01-22 12:57:00-05:00,3.920000076293945,3.920000076293945,3.920000076293945,3.920000076293945,269,,3.920000076293945,DownTrend,Reversal
2025-01-22 12:58:00-05:00,3.910000085830689,3.910000085830689,3.900000095367432,3.910000085830689,2541,,,DownTrend,
2025-01-22 12:59:00-05:00,3.910000085830689,3.910000085830689,3.869999885559082,3.869999885559082,12137,,,DownTrend,
2025-01-22 13:00:00-05:00,3.850100040435791,3.865000009536743,3.850100040435791,3.865000009536743,3000,,,DownTrend,
2025-01-22 13:01:00-05:00,3.8510000705718994,3.8510000705718994,3.799999952316284,3.799999952316284,16313,,,DownTrend,
2025-01-22 13:04:00-05:00,3.7899999618530273,3.7899999618530273,3.7899999618530273,3.7899999618530273,966,,,DownTrend,
2025-01-22 13:06:00-05:00,3.785000085830689,3.785000085830689,3.7781999111175537,3.7781999111175537,1446,,,DownTrend,
2025-01-22 13:07:00-05:00,3.8020999431610094,3.8020999431610094,3.8020999431610094,3.8020999431610094,1122,,,DownTrend,Countermove
2025-01-22 13:08:00-05:00,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,758,,,DownTrend,Countermove
2025-01-22 13:09:00-05:00,3.801399946212769,3.801399946212769,3.7899999618530273,3.7899999618530273,2667,,,DownTrend,
2025-01-22 13:10:00-05:00,3.7699999809265137,3.7699999809265137,3.7699999809265137,3.7699999809265137,101,3.7699999809265137,,UpTrend,Reversal
2025-01-22 13:11:00-05:00,3.7892000675201416,3.7899999618530273,3.7892000675201416,3.7899999618530273,524,,,UpTrend,
2025-01-22 13:13:00-05:00,3.819600105285645,3.819999933242798,3.819600105285645,3.819999933242798,2669,,,UpTrend,
2025-01-22 13:16:00-05:00,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,314,,,UpTrend,Countermove
2025-01-22 13:17:00-05:00,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,209,,,UpTrend,
2025-01-22 13:19:00-05:00,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,155,,,UpTrend,
2025-01-22 13:22:00-05:00,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,245,,,UpTrend,
2025-01-22 13:25:00-05:00,3.7899999618530273,3.799999952316284,3.7899999618530273,3.799999952316284,2742,,,UpTrend,Countermove
2025-01-22 13:26:00-05:00,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,1017,,,UpTrend,
2025-01-22 13:33:00-05:00,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,318,,,UpTrend,
2025-01-22 13:35:00-05:00,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,1189,,,UpTrend,Countermove
2025-01-22 13:40:00-05:00,3.822700023651123,3.829999923706055,3.822700023651123,3.829999923706055,1146,,3.829999923706055,DownTrend,Reversal
2025-01-22 13:42:00-05:00,3.829999923706055,3.829999923706055,3.819999933242798,3.825000047683716,905,,,DownTrend,
2025-01-22 13:43:00-05:00,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,209,,,DownTrend,
2025-01-22 13:44:00-05:00,3.825000047683716,3.829999923706055,3.825000047683716,3.829999923706055,693,,,DownTrend,Countermove
2025-01-22 13:45:00-05:00,3.819999933242798,3.823199987411499,3.809999942779541,3.809999942779541,2603,,,DownTrend,
2025-01-22 13:46:00-05:00,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,1657,,,DownTrend,
2025-01-22 13:47:00-05:00,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,101,,,DownTrend,
2025-01-22 13:48:00-05:00,3.799999952316284,3.809999942779541,3.799999952316284,3.800600051879883,1468,,,DownTrend,Countermove
2025-01-22 13:50:00-05:00,3.809999942779541,3.809999942779541,3.809999942779541,3.809999942779541,554,,,DownTrend,Countermove
2025-01-22 13:57:00-05:00,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,478,,,DownTrend,
2025-01-22 13:58:00-05:00,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.7799999713897705,306,,,DownTrend,
2025-01-22 14:00:00-05:00,3.7899999618530273,3.7899999618530273,3.7899999618530273,3.7899999618530273,225,,,DownTrend,Countermove
2025-01-22 14:01:00-05:00,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.7799999713897705,842,,,DownTrend,
2025-01-22 14:05:00-05:00,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,715,,,DownTrend,Countermove
2025-01-22 14:07:00-05:00,3.7899999618530273,3.7899999618530273,3.7899999618530273,3.7899999618530273,466,,,DownTrend,
2025-01-22 14:11:00-05:00,3.7899999618530273,3.7899999618530273,3.7899999618530273,3.7899999618530273,176,,,DownTrend,
2025-01-22 14:13:00-05:00,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.7799999713897705,1725,,,DownTrend,
2025-01-22 14:15:00-05:00,3.765000104904175,3.765000104904175,3.765000104904175,3.765000104904175,316,,,DownTrend,
2025-01-22 14:16:00-05:00,3.75,3.75,3.75,3.75,741,3.75,,UpTrend,Reversal
2025-01-22 14:17:00-05:00,3.7699999809265137,3.7699999809265137,3.7699999809265137,3.7699999809265137,150,,,UpTrend,
2025-01-22 14:18:00-05:00,3.760900020599365,3.760900020599365,3.760900020599365,3.760900020599365,382,,,UpTrend,Countermove
2025-01-22 14:20:00-05:00,3.766799926757813,3.766799926757813,3.766799926757813,3.766799926757813,2198,,,UpTrend,
2025-01-22 14:21:00-05:00,3.7699999809265137,3.7899999618530273,3.7699999809265137,3.7899999618530273,1560,,,UpTrend,
2025-01-22 14:23:00-05:00,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.7799999713897705,957,,,UpTrend,Countermove
2025-01-22 14:26:00-05:00,3.775000095367432,3.775000095367432,3.759999990463257,3.759999990463257,2479,,,UpTrend,Countermove
2025-01-22 14:27:00-05:00,3.7799999713897705,3.829999923706055,3.7799999713897705,3.829999923706055,5616,,,UpTrend,
2025-01-22 14:30:00-05:00,3.820100069046021,3.820100069046021,3.820100069046021,3.820100069046021,382,,,UpTrend,Countermove
2025-01-22 14:31:00-05:00,3.839999914169312,3.839999914169312,3.839999914169312,3.839999914169312,797,,,UpTrend,
2025-01-22 14:33:00-05:00,3.880000114440918,3.884999990463257,3.880000114440918,3.884999990463257,666,,,UpTrend,
2025-01-22 14:34:00-05:00,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,261,,,UpTrend,
2025-01-22 14:35:00-05:00,3.884999990463257,3.890000104904175,3.884999990463257,3.890000104904175,741,,,UpTrend,
2025-01-22 14:36:00-05:00,3.900000095367432,3.900000095367432,3.880000114440918,3.880000114440918,2112,,,UpTrend,Countermove
