start_time,end_time,start_price,end_price,direction,duration_minutes,price_change_pct,high,low
2024-12-05 09:30:00-05:00,2024-12-05 09:48:00-05:00,26.258399963378903,25.9552001953125,Down,18.0,-1.1546772403850127,26.34000015258789,25.600000381469727
2024-12-05 09:48:00-05:00,2024-12-05 10:15:00-05:00,25.9552001953125,26.86000061035156,Up,27.0,3.4860082304526614,27.22050094604492,25.9552001953125
2024-12-05 10:15:00-05:00,2024-12-05 11:21:00-05:00,26.86000061035156,25.209999084472656,Down,66.0,-6.1429690557900045,26.86000061035156,24.87150001525879
2024-12-05 11:21:00-05:00,2024-12-05 13:13:00-05:00,25.209999084472656,25.989999771118164,Up,112.0,3.09401314943294,26.2549991607666,24.94610023498535
2024-12-05 13:13:00-05:00,2024-12-05 13:36:00-05:00,25.989999771118164,25.614999771118164,Down,23.0,-1.4428626521833419,26.059999465942383,25.350000381469727
2024-12-05 13:36:00-05:00,2024-12-05 15:31:00-05:00,25.614999771118164,25.2189998626709,Down,115.0,-1.545968815091577,25.748899459838867,24.950000762939453
