start_time,end_time,start_price,end_price,direction,price_change,duration,significance
2024-12-10 10:46:00-05:00,2024-12-10 12:04:00-05:00,23.240699768066406,22.85569953918457,DownTrend,-0.38500022888183594,78.0,0.5005002975463867
2024-12-10 12:04:00-05:00,2024-12-10 15:02:00-05:00,22.85569953918457,22.770000457763672,DownTrend,-0.08569908142089844,178.0,0.25424060821533206
