start_time,end_time,start_price,end_price,direction,price_change,duration,significance
2024-12-05 10:00:00-05:00,2024-12-05 11:49:00-05:00,26.57999992370605,25.34000015258789,DownTrend,-1.2399997711181605,109.0,2.2526662508646584
2024-12-05 11:49:00-05:00,2024-12-05 13:20:00-05:00,25.34000015258789,25.69669914245605,UpTrend,0.3566989898681605,91.0,0.5409934679667101
2024-12-05 13:20:00-05:00,2024-12-05 15:17:00-05:00,25.69669914245605,25.21999931335449,DownTrend,-0.4766998291015625,117.0,0.9295646667480468
