Datetime,Open,High,Low,Close,Volume,min,max
2024-12-16 09:00:00-05:00,24.627113342285156,24.786873308817544,24.520249938964845,24.650543212890625,18611.7,24.472477665653937,24.83708211353847
2024-12-16 10:00:00-05:00,25.452881717681883,25.50416151682536,25.395840009053547,25.454778226216636,9820.566666666668,25.346136669885542,25.589524990263442
2024-12-16 11:00:00-05:00,25.77693392866749,25.82129665956659,25.735403384192516,25.786200086949236,9852.542372881357,25.659155390741752,25.897745232662913
2024-12-16 12:00:00-05:00,25.84103323618571,25.875711663564047,25.79138666788737,25.827721659342448,6401.75,25.721441433961527,25.941413275400798
2024-12-16 13:00:00-05:00,25.54461214835184,25.566210462335956,25.51478580006382,25.541785926149604,3502.3684210526317,25.470851956312018,25.626288166380768
2024-12-16 14:00:00-05:00,25.864395044617734,25.894171246027543,25.830595048807435,25.866257716033417,5108.71186440678,25.804424431364414,25.943516340094096
2024-12-16 15:00:00-05:00,25.908548323313394,25.94498504002889,25.875268332163493,25.911726601918538,7319.233333333334,25.84371418952942,26.009166606267293
