Datetime,Open,High,Low,Close,Volume,EMA_short,EMA_long,Trend,TrendStrength,IsReversal
2024-12-16 09:30:00-05:00,24.75,24.899999618530277,24.3799991607666,24.3799991607666,0,24.3799991607666,24.3799991607666,,,False
2024-12-16 09:31:00-05:00,24.649999618530277,24.649999618530277,24.299999237060547,24.3799991607666,6548,24.3799991607666,24.3799991607666,,,False
2024-12-16 09:32:00-05:00,24.3799991607666,24.441999435424805,23.6200008392334,23.6200008392334,72034,24.211110644870335,24.310908404263582,,,False
2024-12-16 09:33:00-05:00,23.6200008392334,24.030000686645508,23.600000381469727,23.600000381469727,46336,24.07530836411464,24.24628040219141,,,False
2024-12-16 09:34:00-05:00,23.600000381469727,23.798099517822266,23.600000381469727,23.7450008392334,20400,24.001906691918812,24.20070953283159,,,False
2024-12-16 09:35:00-05:00,23.753999710083008,24.3031005859375,23.7450008392334,24.299999237060547,12530,24.068149479728085,24.209735869579674,,,False
2024-12-16 09:36:00-05:00,24.11599922180176,24.291099548339844,24.11599922180176,24.225000381469727,8977,24.103005235670672,24.211123552478767,,,False
2024-12-16 09:37:00-05:00,24.158899307250977,24.299999237060547,24.158899307250977,24.239999771118164,7200,24.133448465770115,24.21374866326417,,,False
2024-12-16 09:38:00-05:00,24.208200454711918,24.479999542236328,24.208200454711918,24.395000457763672,9034,24.191571130657575,24.230226099127762,,,False
2024-12-16 09:39:00-05:00,24.479999542236328,24.543800354003903,24.170000076293945,24.270000457763672,10886,24.208999870014487,24.233841949912843,,,False
2024-12-16 09:40:00-05:00,24.26000022888184,24.499900817871094,24.25,24.464099884033203,4536,24.265688762018648,24.25477448937833,,,False
2024-12-16 09:41:00-05:00,24.34499931335449,24.34499931335449,24.299999237060547,24.31999969482422,2489,24.277757858197667,24.260704053509777,,,False
2024-12-16 09:42:00-05:00,24.38999938964844,24.540000915527344,24.368799209594727,24.459999084472656,6735,24.318255908480996,24.278821783597312,,,False
2024-12-16 09:43:00-05:00,24.391300201416016,24.530000686645508,24.391300201416016,24.475000381469727,11726,24.353088013589602,24.296656201585712,,,False
2024-12-16 09:44:00-05:00,24.42180061340332,24.475000381469727,24.209999084472656,24.31399917602539,14209,24.344401605242,24.298232835625683,,,False
2024-12-16 09:45:00-05:00,24.21999931335449,24.393299102783203,24.21999931335449,24.309999465942383,7087,24.33675668539764,24.299302529290838,,,True
2024-12-16 09:46:00-05:00,24.34000015258789,24.569900512695312,24.34000015258789,24.569900512695312,6230,24.38856642479712,24.323902345963972,,,False
2024-12-16 09:47:00-05:00,24.44300079345703,24.739999771118164,24.44300079345703,24.733200073242188,13454,24.465151680007132,24.361111230261994,,,False
2024-12-16 09:48:00-05:00,24.687700271606445,24.790000915527344,24.600000381469727,24.670000076293945,11755,24.510673545848647,24.389192034446715,,,False
2024-12-16 09:49:00-05:00,24.739999771118164,25.399999618530277,24.739999771118164,25.3799991607666,66983,24.703857015830415,24.479265409566704,,,True
2024-12-16 09:50:00-05:00,25.3799991607666,25.3799991607666,25.020000457763672,25.06839942932129,19146,24.78486644105061,24.53282304772621,,,False
2024-12-16 09:51:00-05:00,25.13960075378418,25.270000457763672,25.13960075378418,25.20499992370605,7598,24.878229437196264,24.593930036451653,,,False
2024-12-16 09:52:00-05:00,25.200000762939453,25.270000457763672,25.10689926147461,25.270000457763672,25052,24.965289663989022,24.655390983843652,,,False
2024-12-16 09:53:00-05:00,25.18000030517578,25.3799991607666,25.15999984741211,25.26499938964844,15686,25.03189182524667,24.710809929825906,,,False
2024-12-16 09:54:00-05:00,25.309999465942383,25.309999465942383,25.195600509643555,25.20170021057129,54300,25.069627021985475,24.755436318984575,,,False
2024-12-16 09:55:00-05:00,25.21999931335449,25.31999969482422,25.21500015258789,25.299999237060547,8739,25.120820847557713,24.804942038809664,,,False
2024-12-16 09:56:00-05:00,25.280000686645508,25.350000381469727,25.229999542236328,25.315000534057617,28533,25.163971889002134,24.851310992923114,,,False
2024-12-16 09:57:00-05:00,25.36000061035156,25.5,25.279199600219727,25.40999984741211,35069,25.218644768648797,24.90210088878575,,,False
2024-12-16 09:58:00-05:00,25.414600372314453,25.43000030517578,25.32999992370605,25.399999618530277,10041,25.258945846400238,24.947364409671614,,,False
2024-12-16 09:59:00-05:00,25.373300552368164,25.375,25.170000076293945,25.229999542236328,15038,25.252513334363815,24.973058512632043,,,False
