StartTime,EndTime,Duration,PriceAction,PricePct,Volume,Direction,Source
2025-01-22 10:30:00-05:00,2025-01-22 10:30:00-05:00,0.0,0.0,0.0,1440,positive,trend_AGEN_2025-01-22.csv
2025-01-22 10:51:00-05:00,2025-01-22 10:51:00-05:00,0.0,0.0,0.0,1047,positive,trend_AGEN_2025-01-22.csv
2025-01-22 10:58:00-05:00,2025-01-22 10:58:00-05:00,0.0,0.0,0.0,3572,positive,trend_AGEN_2025-01-22.csv
2025-01-22 11:08:00-05:00,2025-01-22 11:08:00-05:00,0.0,0.0,0.0,17484,positive,trend_AGEN_2025-01-22.csv
2025-01-22 11:18:00-05:00,2025-01-22 11:18:00-05:00,0.0,0.0,0.0,1088,positive,trend_AGEN_2025-01-22.csv
2025-01-22 11:26:00-05:00,2025-01-22 11:26:00-05:00,0.0,0.0,0.0,936,positive,trend_AGEN_2025-01-22.csv
2025-01-22 11:34:00-05:00,2025-01-22 11:36:00-05:00,2.0,0.019899845123290127,0.5102524265814229,3091,positive,trend_AGEN_2025-01-22.csv
2025-01-22 11:51:00-05:00,2025-01-22 11:51:00-05:00,0.0,0.0,0.0,1017,positive,trend_AGEN_2025-01-22.csv
2025-01-22 11:56:00-05:00,2025-01-22 11:56:00-05:00,0.0,0.0,0.0,1769,positive,trend_AGEN_2025-01-22.csv
2025-01-22 12:23:00-05:00,2025-01-22 12:23:00-05:00,0.0,0.0,0.0,1039,positive,trend_AGEN_2025-01-22.csv
2025-01-22 13:25:00-05:00,2025-01-22 13:25:00-05:00,0.0,0.0,0.0,2742,positive,trend_AGEN_2025-01-22.csv
2025-01-22 13:44:00-05:00,2025-01-22 13:44:00-05:00,0.0,0.0,0.0,693,positive,trend_AGEN_2025-01-22.csv
2025-01-22 13:48:00-05:00,2025-01-22 13:48:00-05:00,0.0,0.0,0.0,1468,positive,trend_AGEN_2025-01-22.csv
2025-01-22 14:50:00-05:00,2025-01-22 14:50:00-05:00,0.0,0.0,0.0,7012,positive,trend_AGEN_2025-01-22.csv
2025-01-22 14:53:00-05:00,2025-01-22 14:53:00-05:00,0.0,0.0,0.0,12913,positive,trend_AGEN_2025-01-22.csv
2025-01-22 14:55:00-05:00,2025-01-22 14:55:00-05:00,0.0,0.0,0.0,2365,positive,trend_AGEN_2025-01-22.csv
2025-01-22 14:57:00-05:00,2025-01-22 14:57:00-05:00,0.0,0.0,0.0,7509,positive,trend_AGEN_2025-01-22.csv
2025-01-22 14:59:00-05:00,2025-01-22 15:00:00-05:00,1.0,0.012700080871582031,0.3281674740863023,7468,positive,trend_AGEN_2025-01-22.csv
2025-01-22 15:04:00-05:00,2025-01-22 15:04:00-05:00,0.0,0.0,0.0,31350,positive,trend_AGEN_2025-01-22.csv
2025-01-22 15:06:00-05:00,2025-01-22 15:06:00-05:00,0.0,0.0,0.0,4724,positive,trend_AGEN_2025-01-22.csv
