Datetime,Open,High,Low,Close,Volume,min,max,Trend,Action
2024-12-27 09:30:00-05:00,28.049999237060547,28.950000762939453,28.049999237060547,28.8799991607666,0,,28.8799991607666,DownTrend,
2024-12-27 09:31:00-05:00,28.8799991607666,28.96999931335449,28.5,28.54150009155273,32697,,28.75158262252808,DownTrend,
2024-12-27 09:32:00-05:00,28.920000076293945,28.980499267578125,28.61039924621582,28.71999931335449,12746,,28.62316608428955,DownTrend,Countermove
2024-12-27 09:33:00-05:00,28.679100036621094,28.729799270629883,28.26000022888184,28.409799575805664,17804,,28.494749546051025,DownTrend,
2024-12-27 09:34:00-05:00,28.334999084472656,28.40999984741211,27.5,27.600000381469727,57333,,28.3663330078125,DownTrend,
2024-12-27 09:35:00-05:00,27.5,27.645000457763672,27.200000762939453,27.38999938964844,46953,,28.23791646957397,DownTrend,
2024-12-27 09:36:00-05:00,27.5,27.600000381469727,27.1299991607666,27.280000686645508,34033,,28.10949993133545,DownTrend,
2024-12-27 09:37:00-05:00,27.3799991607666,27.45630073547364,27.21999931335449,27.26000022888184,19635,,27.981083393096924,DownTrend,
2024-12-27 09:38:00-05:00,27.228700637817383,27.46699905395508,27.11000061035156,27.11000061035156,33062,,27.8526668548584,DownTrend,
2024-12-27 09:39:00-05:00,27.18000030517578,27.18000030517578,27.0,27.10009956359864,29213,27.10009956359864,27.724250316619877,UpTrend,Reversal
2024-12-27 09:40:00-05:00,27.155000686645508,27.239999771118164,27.000200271606445,27.209999084472656,18993,27.14737462997437,27.595833778381348,UpTrend,
2024-12-27 09:41:00-05:00,27.334999084472656,27.39999961853028,27.239999771118164,27.299999237060547,13538,27.194649696350098,27.467417240142822,UpTrend,
2024-12-27 09:42:00-05:00,27.433000564575195,27.43989944458008,27.25,27.339000701904297,17926,27.24192476272583,27.339000701904297,UpTrend,
2024-12-27 09:43:00-05:00,27.32999992370605,27.33989906311035,27.239999771118164,27.28919982910156,8549,27.28919982910156,27.39583396911621,UpTrend,Countermove
2024-12-27 09:44:00-05:00,27.27499961853028,27.338699340820312,27.209999084472656,27.298599243164062,7092,27.326485497610907,27.452667236328125,UpTrend,
2024-12-27 09:45:00-05:00,27.270000457763672,27.38999938964844,27.190000534057617,27.32999992370605,15081,27.36377116612025,27.50950050354004,UpTrend,
2024-12-27 09:46:00-05:00,27.26000022888184,27.614999771118164,27.26000022888184,27.614999771118164,9191,27.401056834629603,27.566333770751957,UpTrend,
2024-12-27 09:47:00-05:00,27.59000015258789,27.64999961853028,27.46999931335449,27.63500022888184,23356,27.438342503138948,27.623167037963867,UpTrend,
