StartTime,EndTime,Duration,PriceAction,PricePct,Volume,Direction,Source
2025-01-07 09:49:00-05:00,2025-01-07 09:49:00-05:00,0.0,0.0,0.0,2558,positive,trend_AGEN_2025-01-07.csv
2025-01-07 09:56:00-05:00,2025-01-07 09:57:00-05:00,1.0,0.019999980926513672,0.5747120924395414,4196,positive,trend_AGEN_2025-01-07.csv
2025-01-07 09:59:00-05:00,2025-01-07 09:59:00-05:00,0.0,0.0,0.0,1257,positive,trend_AGEN_2025-01-07.csv
2025-01-07 10:02:00-05:00,2025-01-07 10:02:00-05:00,0.0,0.0,0.0,1660,positive,trend_AGEN_2025-01-07.csv
2025-01-07 11:15:00-05:00,2025-01-07 11:15:00-05:00,0.0,0.0,0.0,1423,positive,trend_AGEN_2025-01-07.csv
2025-01-07 11:20:00-05:00,2025-01-07 11:20:00-05:00,0.0,0.0,0.0,1616,positive,trend_AGEN_2025-01-07.csv
2025-01-07 11:34:00-05:00,2025-01-07 11:34:00-05:00,0.0,0.0,0.0,663,positive,trend_AGEN_2025-01-07.csv
2025-01-07 13:37:00-05:00,2025-01-07 13:37:00-05:00,0.0,0.0,0.0,1147,positive,trend_AGEN_2025-01-07.csv
2025-01-07 13:40:00-05:00,2025-01-07 13:40:00-05:00,0.0,0.0,0.0,5189,positive,trend_AGEN_2025-01-07.csv
2025-01-07 13:44:00-05:00,2025-01-07 13:44:00-05:00,0.0,0.0,0.0,298,positive,trend_AGEN_2025-01-07.csv
2025-01-07 13:56:00-05:00,2025-01-07 13:56:00-05:00,0.0,0.0,0.0,2923,positive,trend_AGEN_2025-01-07.csv
2025-01-07 14:28:00-05:00,2025-01-07 14:28:00-05:00,0.0,0.0,0.0,0,positive,trend_AGEN_2025-01-07.csv
2025-01-07 15:05:00-05:00,2025-01-07 15:05:00-05:00,0.0,0.0,0.0,2750,positive,trend_AGEN_2025-01-07.csv
2025-01-07 15:40:00-05:00,2025-01-07 15:40:00-05:00,0.0,0.0,0.0,2402,positive,trend_AGEN_2025-01-07.csv
2025-01-07 15:54:00-05:00,2025-01-07 15:54:00-05:00,0.0,0.0,0.0,1535,positive,trend_AGEN_2025-01-07.csv
